feature_name,original_columns,feature_type,data_type,unit,formula,description,dataset,task,temporal_behavior,lookback,available_at_prediction_time,leakage_status,missing_rate,variance,unique_count,status,removal_reason
sensor_166,166,FAB_IN_LINE_SENSOR,float64,UNKNOWN / NOT DOCUMENTED,Raw in-line sensor reading,Semiconductor in-line sensor channel 166,UCI_SECOM,Yield_Defect_Classification,IN_LINE_PROCESS,Current wafer,YES,SAFE,0.0012763241863433313,1.2538532884469247,62,KEEP,Passes variance and completeness screening
sensor_167,167,FAB_IN_LINE_SENSOR,float64,UNKNOWN / NOT DOCUMENTED,Raw in-line sensor reading,Semiconductor in-line sensor channel 167,UCI_SECOM,Yield_Defect_Classification,IN_LINE_PROCESS,Current wafer,YES,SAFE,0.0012763241863433313,0.40039396811648675,31,KEEP,Passes variance and completeness screening
sensor_168,168,FAB_IN_LINE_SENSOR,float64,UNKNOWN / NOT DOCUMENTED,Raw in-line sensor reading,Semiconductor in-line sensor channel 168,UCI_SECOM,Yield_Defect_Classification,IN_LINE_PROCESS,Current wafer,YES,SAFE,0.0012763241863433313,0.002269438992343708,207,KEEP,Passes variance and completeness screening
sensor_169,169,FAB_IN_LINE_SENSOR,float64,UNKNOWN / NOT DOCUMENTED,Raw in-line sensor reading,Semiconductor in-line sensor channel 169,UCI_SECOM,Yield_Defect_Classification,IN_LINE_PROCESS,Current wafer,YES,SAFE,0.0012763241863433313,0.03917138228348709,652,KEEP,Passes variance and completeness screening
sensor_170,170,FAB_IN_LINE_SENSOR,float64,UNKNOWN / NOT DOCUMENTED,Raw in-line sensor reading,Semiconductor in-line sensor channel 170,UCI_SECOM,Yield_Defect_Classification,IN_LINE_PROCESS,Current wafer,YES,SAFE,0.0006381620931716656,0.02479616199950628,331,KEEP,Passes variance and completeness screening
sensor_171,171,FAB_IN_LINE_SENSOR,float64,UNKNOWN / NOT DOCUMENTED,Raw in-line sensor reading,Semiconductor in-line sensor channel 171,UCI_SECOM,Yield_Defect_Classification,IN_LINE_PROCESS,Current wafer,YES,SAFE,0.0006381620931716656,0.0036948002448026957,306,KEEP,Passes variance and completeness screening
sensor_172,172,FAB_IN_LINE_SENSOR,float64,UNKNOWN / NOT DOCUMENTED,Raw in-line sensor reading,Semiconductor in-line sensor channel 172,UCI_SECOM,Yield_Defect_Classification,IN_LINE_PROCESS,Current wafer,YES,SAFE,0.0006381620931716656,0.005075565875199426,307,KEEP,Passes variance and completeness screening
sensor_173,173,FAB_IN_LINE_SENSOR,float64,UNKNOWN / NOT DOCUMENTED,Raw in-line sensor reading,Semiconductor in-line sensor channel 173,UCI_SECOM,Yield_Defect_Classification,IN_LINE_PROCESS,Current wafer,YES,SAFE,0.0006381620931716656,0.009164992446402996,319,KEEP,Passes variance and completeness screening
sensor_174,174,FAB_IN_LINE_SENSOR,float64,UNKNOWN / NOT DOCUMENTED,Raw in-line sensor reading,Semiconductor in-line sensor channel 174,UCI_SECOM,Yield_Defect_Classification,IN_LINE_PROCESS,Current wafer,YES,SAFE,0.0006381620931716656,0.005076118763304893,308,KEEP,Passes variance and completeness screening
sensor_175,175,FAB_IN_LINE_SENSOR,float64,UNKNOWN / NOT DOCUMENTED,Raw in-line sensor reading,Semiconductor in-line sensor channel 175,UCI_SECOM,Yield_Defect_Classification,IN_LINE_PROCESS,Current wafer,YES,SAFE,0.0006381620931716656,0.01353083984098597,327,KEEP,Passes variance and completeness screening
sensor_176,176,FAB_IN_LINE_SENSOR,float64,UNKNOWN / NOT DOCUMENTED,Raw in-line sensor reading,Semiconductor in-line sensor channel 176,UCI_SECOM,Yield_Defect_Classification,IN_LINE_PROCESS,Current wafer,YES,SAFE,0.0006381620931716656,0.0056126754801839405,319,KEEP,Passes variance and completeness screening
sensor_177,177,FAB_IN_LINE_SENSOR,float64,UNKNOWN / NOT DOCUMENTED,Raw in-line sensor reading,Semiconductor in-line sensor channel 177,UCI_SECOM,Yield_Defect_Classification,IN_LINE_PROCESS,Current wafer,YES,SAFE,0.0006381620931716656,0.08003408544510138,250,KEEP,Passes variance and completeness screening
sensor_178,178,FAB_IN_LINE_SENSOR,float64,UNKNOWN / NOT DOCUMENTED,Raw in-line sensor reading,Semiconductor in-line sensor channel 178,UCI_SECOM,Yield_Defect_Classification,IN_LINE_PROCESS,Current wafer,YES,SAFE,0.015315890236119975,0.0,1,REMOVE,"Near-zero/zero variance (var=0.00e+00, unique=1)"
sensor_179,179,FAB_IN_LINE_SENSOR,float64,UNKNOWN / NOT DOCUMENTED,Raw in-line sensor reading,Semiconductor in-line sensor channel 179,UCI_SECOM,Yield_Defect_Classification,IN_LINE_PROCESS,Current wafer,YES,SAFE,0.0006381620931716656,0.0,1,REMOVE,"Near-zero/zero variance (var=0.00e+00, unique=1)"
sensor_180,180,FAB_IN_LINE_SENSOR,float64,UNKNOWN / NOT DOCUMENTED,Raw in-line sensor reading,Semiconductor in-line sensor channel 180,UCI_SECOM,Yield_Defect_Classification,IN_LINE_PROCESS,Current wafer,YES,SAFE,0.0006381620931716656,10.966909259300062,890,KEEP,Passes variance and completeness screening
sensor_181,181,FAB_IN_LINE_SENSOR,float64,UNKNOWN / NOT DOCUMENTED,Raw in-line sensor reading,Semiconductor in-line sensor channel 181,UCI_SECOM,Yield_Defect_Classification,IN_LINE_PROCESS,Current wafer,YES,SAFE,0.0006381620931716656,0.050356146480114584,687,KEEP,Passes variance and completeness screening
sensor_182,182,FAB_IN_LINE_SENSOR,float64,UNKNOWN / NOT DOCUMENTED,Raw in-line sensor reading,Semiconductor in-line sensor channel 182,UCI_SECOM,Yield_Defect_Classification,IN_LINE_PROCESS,Current wafer,YES,SAFE,0.0006381620931716656,17.33931721318432,905,KEEP,Passes variance and completeness screening
sensor_183,183,FAB_IN_LINE_SENSOR,float64,UNKNOWN / NOT DOCUMENTED,Raw in-line sensor reading,Semiconductor in-line sensor channel 183,UCI_SECOM,Yield_Defect_Classification,IN_LINE_PROCESS,Current wafer,YES,SAFE,0.0006381620931716656,46.73227578390108,1508,KEEP,Passes variance and completeness screening
sensor_184,184,FAB_IN_LINE_SENSOR,float64,UNKNOWN / NOT DOCUMENTED,Raw in-line sensor reading,Semiconductor in-line sensor channel 184,UCI_SECOM,Yield_Defect_Classification,IN_LINE_PROCESS,Current wafer,YES,SAFE,0.0006381620931716656,0.012143535428771949,1054,KEEP,Passes variance and completeness screening
sensor_185,185,FAB_IN_LINE_SENSOR,float64,UNKNOWN / NOT DOCUMENTED,Raw in-line sensor reading,Semiconductor in-line sensor channel 185,UCI_SECOM,Yield_Defect_Classification,IN_LINE_PROCESS,Current wafer,YES,SAFE,0.0006381620931716656,51.6776997384925,739,KEEP,Passes variance and completeness screening
sensor_186,186,FAB_IN_LINE_SENSOR,float64,UNKNOWN / NOT DOCUMENTED,Raw in-line sensor reading,Semiconductor in-line sensor channel 186,UCI_SECOM,Yield_Defect_Classification,IN_LINE_PROCESS,Current wafer,YES,SAFE,0.0006381620931716656,0.0,1,REMOVE,"Near-zero/zero variance (var=0.00e+00, unique=1)"
sensor_187,187,FAB_IN_LINE_SENSOR,float64,UNKNOWN / NOT DOCUMENTED,Raw in-line sensor reading,Semiconductor in-line sensor channel 187,UCI_SECOM,Yield_Defect_Classification,IN_LINE_PROCESS,Current wafer,YES,SAFE,0.0006381620931716656,74.13057970584575,1015,KEEP,Passes variance and completeness screening
sensor_188,188,FAB_IN_LINE_SENSOR,float64,UNKNOWN / NOT DOCUMENTED,Raw in-line sensor reading,Semiconductor in-line sensor channel 188,UCI_SECOM,Yield_Defect_Classification,IN_LINE_PROCESS,Current wafer,YES,SAFE,0.0006381620931716656,471.4055601706312,1550,KEEP,Passes variance and completeness screening
sensor_189,189,FAB_IN_LINE_SENSOR,float64,UNKNOWN / NOT DOCUMENTED,Raw in-line sensor reading,Semiconductor in-line sensor channel 189,UCI_SECOM,Yield_Defect_Classification,IN_LINE_PROCESS,Current wafer,YES,SAFE,0.0006381620931716656,0.0,1,REMOVE,"Near-zero/zero variance (var=0.00e+00, unique=1)"
sensor_190,190,FAB_IN_LINE_SENSOR,float64,UNKNOWN / NOT DOCUMENTED,Raw in-line sensor reading,Semiconductor in-line sensor channel 190,UCI_SECOM,Yield_Defect_Classification,IN_LINE_PROCESS,Current wafer,YES,SAFE,0.0025526483726866626,0.0,1,REMOVE,"Near-zero/zero variance (var=0.00e+00, unique=1)"
sensor_191,191,FAB_IN_LINE_SENSOR,float64,UNKNOWN / NOT DOCUMENTED,Raw in-line sensor reading,Semiconductor in-line sensor channel 191,UCI_SECOM,Yield_Defect_Classification,IN_LINE_PROCESS,Current wafer,YES,SAFE,0.0025526483726866626,0.0,1,REMOVE,"Near-zero/zero variance (var=0.00e+00, unique=1)"
sensor_192,192,FAB_IN_LINE_SENSOR,float64,UNKNOWN / NOT DOCUMENTED,Raw in-line sensor reading,Semiconductor in-line sensor channel 192,UCI_SECOM,Yield_Defect_Classification,IN_LINE_PROCESS,Current wafer,YES,SAFE,0.0025526483726866626,0.0,1,REMOVE,"Near-zero/zero variance (var=0.00e+00, unique=1)"
sensor_193,193,FAB_IN_LINE_SENSOR,float64,UNKNOWN / NOT DOCUMENTED,Raw in-line sensor reading,Semiconductor in-line sensor channel 193,UCI_SECOM,Yield_Defect_Classification,IN_LINE_PROCESS,Current wafer,YES,SAFE,0.0025526483726866626,0.0,1,REMOVE,"Near-zero/zero variance (var=0.00e+00, unique=1)"
sensor_194,194,FAB_IN_LINE_SENSOR,float64,UNKNOWN / NOT DOCUMENTED,Raw in-line sensor reading,Semiconductor in-line sensor channel 194,UCI_SECOM,Yield_Defect_Classification,IN_LINE_PROCESS,Current wafer,YES,SAFE,0.0025526483726866626,0.0,1,REMOVE,"Near-zero/zero variance (var=0.00e+00, unique=1)"
sensor_195,195,FAB_IN_LINE_SENSOR,float64,UNKNOWN / NOT DOCUMENTED,Raw in-line sensor reading,Semiconductor in-line sensor channel 195,UCI_SECOM,Yield_Defect_Classification,IN_LINE_PROCESS,Current wafer,YES,SAFE,0.0025526483726866626,0.15617273678118265,206,KEEP,Passes variance and completeness screening
sensor_196,196,FAB_IN_LINE_SENSOR,float64,UNKNOWN / NOT DOCUMENTED,Raw in-line sensor reading,Semiconductor in-line sensor channel 196,UCI_SECOM,Yield_Defect_Classification,IN_LINE_PROCESS,Current wafer,YES,SAFE,0.004467134652201659,247.1475212506373,867,KEEP,Passes variance and completeness screening
sensor_197,197,FAB_IN_LINE_SENSOR,float64,UNKNOWN / NOT DOCUMENTED,Raw in-line sensor reading,Semiconductor in-line sensor channel 197,UCI_SECOM,Yield_Defect_Classification,IN_LINE_PROCESS,Current wafer,YES,SAFE,0.0038289725590299937,111.34811387021797,898,KEEP,Passes variance and completeness screening
sensor_198,198,FAB_IN_LINE_SENSOR,float64,UNKNOWN / NOT DOCUMENTED,Raw in-line sensor reading,Semiconductor in-line sensor channel 198,UCI_SECOM,Yield_Defect_Classification,IN_LINE_PROCESS,Current wafer,YES,SAFE,0.0038289725590299937,0.28912687634816603,773,KEEP,Passes variance and completeness screening
sensor_199,199,FAB_IN_LINE_SENSOR,float64,UNKNOWN / NOT DOCUMENTED,Raw in-line sensor reading,Semiconductor in-line sensor channel 199,UCI_SECOM,Yield_Defect_Classification,IN_LINE_PROCESS,Current wafer,YES,SAFE,0.0038289725590299937,270.45631224297375,920,KEEP,Passes variance and completeness screening
sensor_200,200,FAB_IN_LINE_SENSOR,float64,UNKNOWN / NOT DOCUMENTED,Raw in-line sensor reading,Semiconductor in-line sensor channel 200,UCI_SECOM,Yield_Defect_Classification,IN_LINE_PROCESS,Current wafer,YES,SAFE,0.004467134652201659,75.5285880322692,1008,KEEP,Passes variance and completeness screening
sensor_201,201,FAB_IN_LINE_SENSOR,float64,UNKNOWN / NOT DOCUMENTED,Raw in-line sensor reading,Semiconductor in-line sensor channel 201,UCI_SECOM,Yield_Defect_Classification,IN_LINE_PROCESS,Current wafer,YES,SAFE,0.004467134652201659,26.055868479136855,861,KEEP,Passes variance and completeness screening
sensor_202,202,FAB_IN_LINE_SENSOR,float64,UNKNOWN / NOT DOCUMENTED,Raw in-line sensor reading,Semiconductor in-line sensor channel 202,UCI_SECOM,Yield_Defect_Classification,IN_LINE_PROCESS,Current wafer,YES,SAFE,0.004467134652201659,213.82933337608895,1470,KEEP,Passes variance and completeness screening
sensor_203,203,FAB_IN_LINE_SENSOR,float64,UNKNOWN / NOT DOCUMENTED,Raw in-line sensor reading,Semiconductor in-line sensor channel 203,UCI_SECOM,Yield_Defect_Classification,IN_LINE_PROCESS,Current wafer,YES,SAFE,0.0038289725590299937,304.9143865363077,1501,KEEP,Passes variance and completeness screening
sensor_204,204,FAB_IN_LINE_SENSOR,float64,UNKNOWN / NOT DOCUMENTED,Raw in-line sensor reading,Semiconductor in-line sensor channel 204,UCI_SECOM,Yield_Defect_Classification,IN_LINE_PROCESS,Current wafer,YES,SAFE,0.0038289725590299937,319339.4098861674,1210,KEEP,Passes variance and completeness screening
sensor_205,205,FAB_IN_LINE_SENSOR,float64,UNKNOWN / NOT DOCUMENTED,Raw in-line sensor reading,Semiconductor in-line sensor channel 205,UCI_SECOM,Yield_Defect_Classification,IN_LINE_PROCESS,Current wafer,YES,SAFE,0.0038289725590299937,133.1965906903037,841,KEEP,Passes variance and completeness screening
sensor_206,206,FAB_IN_LINE_SENSOR,float64,UNKNOWN / NOT DOCUMENTED,Raw in-line sensor reading,Semiconductor in-line sensor channel 206,UCI_SECOM,Yield_Defect_Classification,IN_LINE_PROCESS,Current wafer,YES,SAFE,0.0038289725590299937,0.0025624599615631013,2,KEEP,Passes variance and completeness screening
sensor_207,207,FAB_IN_LINE_SENSOR,float64,UNKNOWN / NOT DOCUMENTED,Raw in-line sensor reading,Semiconductor in-line sensor channel 207,UCI_SECOM,Yield_Defect_Classification,IN_LINE_PROCESS,Current wafer,YES,SAFE,0.0038289725590299937,306.16448132558025,1046,KEEP,Passes variance and completeness screening
sensor_208,208,FAB_IN_LINE_SENSOR,float64,UNKNOWN / NOT DOCUMENTED,Raw in-line sensor reading,Semiconductor in-line sensor channel 208,UCI_SECOM,Yield_Defect_Classification,IN_LINE_PROCESS,Current wafer,YES,SAFE,0.0038289725590299937,787.7645072420943,1549,KEEP,Passes variance and completeness screening
sensor_209,209,FAB_IN_LINE_SENSOR,float64,UNKNOWN / NOT DOCUMENTED,Raw in-line sensor reading,Semiconductor in-line sensor channel 209,UCI_SECOM,Yield_Defect_Classification,IN_LINE_PROCESS,Current wafer,YES,SAFE,0.0038289725590299937,1.3643962203715536,2,KEEP,Passes variance and completeness screening
sensor_210,210,FAB_IN_LINE_SENSOR,float64,UNKNOWN / NOT DOCUMENTED,Raw in-line sensor reading,Semiconductor in-line sensor channel 210,UCI_SECOM,Yield_Defect_Classification,IN_LINE_PROCESS,Current wafer,YES,SAFE,0.015315890236119975,0.0017694254949636573,798,KEEP,Passes variance and completeness screening
sensor_211,211,FAB_IN_LINE_SENSOR,float64,UNKNOWN / NOT DOCUMENTED,Raw in-line sensor reading,Semiconductor in-line sensor channel 211,UCI_SECOM,Yield_Defect_Classification,IN_LINE_PROCESS,Current wafer,YES,SAFE,0.015315890236119975,0.0006252572111363566,653,KEEP,Passes variance and completeness screening
sensor_212,212,FAB_IN_LINE_SENSOR,float64,UNKNOWN / NOT DOCUMENTED,Raw in-line sensor reading,Semiconductor in-line sensor channel 212,UCI_SECOM,Yield_Defect_Classification,IN_LINE_PROCESS,Current wafer,YES,SAFE,0.015315890236119975,0.0009971475888599448,681,KEEP,Passes variance and completeness screening
sensor_213,213,FAB_IN_LINE_SENSOR,float64,UNKNOWN / NOT DOCUMENTED,Raw in-line sensor reading,Semiconductor in-line sensor channel 213,UCI_SECOM,Yield_Defect_Classification,IN_LINE_PROCESS,Current wafer,YES,SAFE,0.015315890236119975,0.0028121346527600903,810,KEEP,Passes variance and completeness screening
sensor_214,214,FAB_IN_LINE_SENSOR,float64,UNKNOWN / NOT DOCUMENTED,Raw in-line sensor reading,Semiconductor in-line sensor channel 214,UCI_SECOM,Yield_Defect_Classification,IN_LINE_PROCESS,Current wafer,YES,SAFE,0.015315890236119975,0.0031872429007366015,803,KEEP,Passes variance and completeness screening
sensor_215,215,FAB_IN_LINE_SENSOR,float64,UNKNOWN / NOT DOCUMENTED,Raw in-line sensor reading,Semiconductor in-line sensor channel 215,UCI_SECOM,Yield_Defect_Classification,IN_LINE_PROCESS,Current wafer,YES,SAFE,0.015315890236119975,0.0009264001095193304,823,KEEP,Passes variance and completeness screening
sensor_216,216,FAB_IN_LINE_SENSOR,float64,UNKNOWN / NOT DOCUMENTED,Raw in-line sensor reading,Semiconductor in-line sensor channel 216,UCI_SECOM,Yield_Defect_Classification,IN_LINE_PROCESS,Current wafer,YES,SAFE,0.015315890236119975,0.0006637996380541218,728,KEEP,Passes variance and completeness screening
sensor_217,217,FAB_IN_LINE_SENSOR,float64,UNKNOWN / NOT DOCUMENTED,Raw in-line sensor reading,Semiconductor in-line sensor channel 217,UCI_SECOM,Yield_Defect_Classification,IN_LINE_PROCESS,Current wafer,YES,SAFE,0.015315890236119975,0.0021421589156585996,836,KEEP,Passes variance and completeness screening
sensor_218,218,FAB_IN_LINE_SENSOR,float64,UNKNOWN / NOT DOCUMENTED,Raw in-line sensor reading,Semiconductor in-line sensor channel 218,UCI_SECOM,Yield_Defect_Classification,IN_LINE_PROCESS,Current wafer,YES,SAFE,0.0006381620931716656,1.3699206375617332,1539,KEEP,Passes variance and completeness screening
sensor_219,219,FAB_IN_LINE_SENSOR,float64,UNKNOWN / NOT DOCUMENTED,Raw in-line sensor reading,Semiconductor in-line sensor channel 219,UCI_SECOM,Yield_Defect_Classification,IN_LINE_PROCESS,Current wafer,YES,SAFE,0.007657945118059987,2.709666910824467e-06,64,KEEP,Passes variance and completeness screening
sensor_220,220,FAB_IN_LINE_SENSOR,float64,UNKNOWN / NOT DOCUMENTED,Raw in-line sensor reading,Semiconductor in-line sensor channel 220,UCI_SECOM,Yield_Defect_Classification,IN_LINE_PROCESS,Current wafer,YES,SAFE,0.8557753669432036,3.956145722713878e-06,69,REMOVE,Excessive missingness (85.6% > 50%)
sensor_221,221,FAB_IN_LINE_SENSOR,float64,UNKNOWN / NOT DOCUMENTED,Raw in-line sensor reading,Semiconductor in-line sensor channel 221,UCI_SECOM,Yield_Defect_Classification,IN_LINE_PROCESS,Current wafer,YES,SAFE,0.0,0.0005431335934801513,408,KEEP,Passes variance and completeness screening
sensor_222,222,FAB_IN_LINE_SENSOR,float64,UNKNOWN / NOT DOCUMENTED,Raw in-line sensor reading,Semiconductor in-line sensor channel 222,UCI_SECOM,Yield_Defect_Classification,IN_LINE_PROCESS,Current wafer,YES,SAFE,0.0,0.0031289219135327046,178,KEEP,Passes variance and completeness screening
sensor_223,223,FAB_IN_LINE_SENSOR,float64,UNKNOWN / NOT DOCUMENTED,Raw in-line sensor reading,Semiconductor in-line sensor channel 223,UCI_SECOM,Yield_Defect_Classification,IN_LINE_PROCESS,Current wafer,YES,SAFE,0.0,3042.184631248854,973,KEEP,Passes variance and completeness screening
sensor_224,224,FAB_IN_LINE_SENSOR,float64,UNKNOWN / NOT DOCUMENTED,Raw in-line sensor reading,Semiconductor in-line sensor channel 224,UCI_SECOM,Yield_Defect_Classification,IN_LINE_PROCESS,Current wafer,YES,SAFE,0.03254626675175495,0.0050710413703597265,720,KEEP,Passes variance and completeness screening
sensor_225,225,FAB_IN_LINE_SENSOR,float64,UNKNOWN / NOT DOCUMENTED,Raw in-line sensor reading,Semiconductor in-line sensor channel 225,UCI_SECOM,Yield_Defect_Classification,IN_LINE_PROCESS,Current wafer,YES,SAFE,0.03254626675175495,187636.3145715577,1472,KEEP,Passes variance and completeness screening
sensor_226,226,FAB_IN_LINE_SENSOR,float64,UNKNOWN / NOT DOCUMENTED,Raw in-line sensor reading,Semiconductor in-line sensor channel 226,UCI_SECOM,Yield_Defect_Classification,IN_LINE_PROCESS,Current wafer,YES,SAFE,0.0038289725590299937,0.0,1,REMOVE,"Near-zero/zero variance (var=0.00e+00, unique=1)"
sensor_227,227,FAB_IN_LINE_SENSOR,float64,UNKNOWN / NOT DOCUMENTED,Raw in-line sensor reading,Semiconductor in-line sensor channel 227,UCI_SECOM,Yield_Defect_Classification,IN_LINE_PROCESS,Current wafer,YES,SAFE,0.0012763241863433313,0.00011568535685511877,329,KEEP,Passes variance and completeness screening
sensor_228,228,FAB_IN_LINE_SENSOR,float64,UNKNOWN / NOT DOCUMENTED,Raw in-line sensor reading,Semiconductor in-line sensor channel 228,UCI_SECOM,Yield_Defect_Classification,IN_LINE_PROCESS,Current wafer,YES,SAFE,0.0012763241863433313,0.00011545240637997106,292,KEEP,Passes variance and completeness screening
sensor_229,229,FAB_IN_LINE_SENSOR,float64,UNKNOWN / NOT DOCUMENTED,Raw in-line sensor reading,Semiconductor in-line sensor channel 229,UCI_SECOM,Yield_Defect_Classification,IN_LINE_PROCESS,Current wafer,YES,SAFE,0.0038289725590299937,0.0,1,REMOVE,"Near-zero/zero variance (var=0.00e+00, unique=1)"
sensor_230,230,FAB_IN_LINE_SENSOR,float64,UNKNOWN / NOT DOCUMENTED,Raw in-line sensor reading,Semiconductor in-line sensor channel 230,UCI_SECOM,Yield_Defect_Classification,IN_LINE_PROCESS,Current wafer,YES,SAFE,0.0038289725590299937,0.0,1,REMOVE,"Near-zero/zero variance (var=0.00e+00, unique=1)"
sensor_231,231,FAB_IN_LINE_SENSOR,float64,UNKNOWN / NOT DOCUMENTED,Raw in-line sensor reading,Semiconductor in-line sensor channel 231,UCI_SECOM,Yield_Defect_Classification,IN_LINE_PROCESS,Current wafer,YES,SAFE,0.0038289725590299937,0.0,1,REMOVE,"Near-zero/zero variance (var=0.00e+00, unique=1)"
sensor_232,232,FAB_IN_LINE_SENSOR,float64,UNKNOWN / NOT DOCUMENTED,Raw in-line sensor reading,Semiconductor in-line sensor channel 232,UCI_SECOM,Yield_Defect_Classification,IN_LINE_PROCESS,Current wafer,YES,SAFE,0.0038289725590299937,0.0,1,REMOVE,"Near-zero/zero variance (var=0.00e+00, unique=1)"
sensor_233,233,FAB_IN_LINE_SENSOR,float64,UNKNOWN / NOT DOCUMENTED,Raw in-line sensor reading,Semiconductor in-line sensor channel 233,UCI_SECOM,Yield_Defect_Classification,IN_LINE_PROCESS,Current wafer,YES,SAFE,0.0038289725590299937,0.0,1,REMOVE,"Near-zero/zero variance (var=0.00e+00, unique=1)"
sensor_234,234,FAB_IN_LINE_SENSOR,float64,UNKNOWN / NOT DOCUMENTED,Raw in-line sensor reading,Semiconductor in-line sensor channel 234,UCI_SECOM,Yield_Defect_Classification,IN_LINE_PROCESS,Current wafer,YES,SAFE,0.0038289725590299937,0.0,1,REMOVE,"Near-zero/zero variance (var=0.00e+00, unique=1)"
sensor_235,235,FAB_IN_LINE_SENSOR,float64,UNKNOWN / NOT DOCUMENTED,Raw in-line sensor reading,Semiconductor in-line sensor channel 235,UCI_SECOM,Yield_Defect_Classification,IN_LINE_PROCESS,Current wafer,YES,SAFE,0.0038289725590299937,0.0,1,REMOVE,"Near-zero/zero variance (var=0.00e+00, unique=1)"
sensor_236,236,FAB_IN_LINE_SENSOR,float64,UNKNOWN / NOT DOCUMENTED,Raw in-line sensor reading,Semiconductor in-line sensor channel 236,UCI_SECOM,Yield_Defect_Classification,IN_LINE_PROCESS,Current wafer,YES,SAFE,0.0038289725590299937,0.0,1,REMOVE,"Near-zero/zero variance (var=0.00e+00, unique=1)"
sensor_237,237,FAB_IN_LINE_SENSOR,float64,UNKNOWN / NOT DOCUMENTED,Raw in-line sensor reading,Semiconductor in-line sensor channel 237,UCI_SECOM,Yield_Defect_Classification,IN_LINE_PROCESS,Current wafer,YES,SAFE,0.0038289725590299937,0.0,1,REMOVE,"Near-zero/zero variance (var=0.00e+00, unique=1)"
sensor_238,238,FAB_IN_LINE_SENSOR,float64,UNKNOWN / NOT DOCUMENTED,Raw in-line sensor reading,Semiconductor in-line sensor channel 238,UCI_SECOM,Yield_Defect_Classification,IN_LINE_PROCESS,Current wafer,YES,SAFE,0.0012763241863433313,2.8830265641469784e-06,93,KEEP,Passes variance and completeness screening
sensor_239,239,FAB_IN_LINE_SENSOR,float64,UNKNOWN / NOT DOCUMENTED,Raw in-line sensor reading,Semiconductor in-line sensor channel 239,UCI_SECOM,Yield_Defect_Classification,IN_LINE_PROCESS,Current wafer,YES,SAFE,0.0012763241863433313,2.077649044393419e-06,80,KEEP,Passes variance and completeness screening
sensor_240,240,FAB_IN_LINE_SENSOR,float64,UNKNOWN / NOT DOCUMENTED,Raw in-line sensor reading,Semiconductor in-line sensor channel 240,UCI_SECOM,Yield_Defect_Classification,IN_LINE_PROCESS,Current wafer,YES,SAFE,0.0038289725590299937,0.0,1,REMOVE,"Near-zero/zero variance (var=0.00e+00, unique=1)"
sensor_241,241,FAB_IN_LINE_SENSOR,float64,UNKNOWN / NOT DOCUMENTED,Raw in-line sensor reading,Semiconductor in-line sensor channel 241,UCI_SECOM,Yield_Defect_Classification,IN_LINE_PROCESS,Current wafer,YES,SAFE,0.0038289725590299937,0.0,1,REMOVE,"Near-zero/zero variance (var=0.00e+00, unique=1)"
sensor_242,242,FAB_IN_LINE_SENSOR,float64,UNKNOWN / NOT DOCUMENTED,Raw in-line sensor reading,Semiconductor in-line sensor channel 242,UCI_SECOM,Yield_Defect_Classification,IN_LINE_PROCESS,Current wafer,YES,SAFE,0.0038289725590299937,0.0,1,REMOVE,"Near-zero/zero variance (var=0.00e+00, unique=1)"
sensor_243,243,FAB_IN_LINE_SENSOR,float64,UNKNOWN / NOT DOCUMENTED,Raw in-line sensor reading,Semiconductor in-line sensor channel 243,UCI_SECOM,Yield_Defect_Classification,IN_LINE_PROCESS,Current wafer,YES,SAFE,0.0038289725590299937,0.0,1,REMOVE,"Near-zero/zero variance (var=0.00e+00, unique=1)"
sensor_244,244,FAB_IN_LINE_SENSOR,float64,UNKNOWN / NOT DOCUMENTED,Raw in-line sensor reading,Semiconductor in-line sensor channel 244,UCI_SECOM,Yield_Defect_Classification,IN_LINE_PROCESS,Current wafer,YES,SAFE,0.6496490108487556,0.0071601418224907926,66,REMOVE,Excessive missingness (65.0% > 50%)
sensor_245,245,FAB_IN_LINE_SENSOR,float64,UNKNOWN / NOT DOCUMENTED,Raw in-line sensor reading,Semiconductor in-line sensor channel 245,UCI_SECOM,Yield_Defect_Classification,IN_LINE_PROCESS,Current wafer,YES,SAFE,0.6496490108487556,18.797550918141543,539,REMOVE,Excessive missingness (65.0% > 50%)
sensor_246,246,FAB_IN_LINE_SENSOR,float64,UNKNOWN / NOT DOCUMENTED,Raw in-line sensor reading,Semiconductor in-line sensor channel 246,UCI_SECOM,Yield_Defect_Classification,IN_LINE_PROCESS,Current wafer,YES,SAFE,0.6496490108487556,100.90370885550442,547,REMOVE,Excessive missingness (65.0% > 50%)
sensor_247,247,FAB_IN_LINE_SENSOR,float64,UNKNOWN / NOT DOCUMENTED,Raw in-line sensor reading,Semiconductor in-line sensor channel 247,UCI_SECOM,Yield_Defect_Classification,IN_LINE_PROCESS,Current wafer,YES,SAFE,0.4562858966177409,0.0044729609821502455,490,KEEP,Passes variance and completeness screening
sensor_248,248,FAB_IN_LINE_SENSOR,float64,UNKNOWN / NOT DOCUMENTED,Raw in-line sensor reading,Semiconductor in-line sensor channel 248,UCI_SECOM,Yield_Defect_Classification,IN_LINE_PROCESS,Current wafer,YES,SAFE,0.0,0.0024240922937240877,426,KEEP,Passes variance and completeness screening
